deeplink     ,uuid                                  ,marketing loc                                                                                                         ,docs loc                                                                                                                                                                                            ,xml src                                                                                                                                                                                              ,md src                                                                                                                
             ,f02da5a4-2207-4603-aa05-5cff7be16dd5,https://marketing.adobe.com/resources/help/en_US/snp/c_rn_03_19_15_version_153.html,https://docs.adobe.com/content/help/en/search-promote/using/release-notes/c-rn-03-19-15-version-153.html,target-search-and-promote-master/src-migrate/c_rn_03_19_15_version_153.xml,help/c-searchpromote-release-notes/c-rn-03-19-15-version-153.md
             ,f0f32eba-35c1-4666-a0b8-ec8adc4a832f,https://marketing.adobe.com/resources/help/en_US/snp/c_rn_03_21_13_version_896.html,https://docs.adobe.com/content/help/en/search-promote/using/release-notes/c-rn-03-21-13-version-896.html,target-search-and-promote-master/src-migrate/c_rn_03_21_13_version_896.xml,help/c-searchpromote-release-notes/c-rn-03-21-13-version-896.md
             ,b3524992-ff00-4a7c-a404-078242456734,https://marketing.adobe.com/resources/help/en_US/snp/c_rn_04_16_14_version_813.html,https://docs.adobe.com/content/help/en/search-promote/using/release-notes/c-rn-04-16-14-version-813.html,target-search-and-promote-master/src-migrate/c_rn_04_16_14_version_813.xml,help/c-searchpromote-release-notes/c-rn-04-16-14-version-813.md
             ,ddb9f1af-92a4-4f85-be8f-a36f34d31add,https://marketing.adobe.com/resources/help/en_US/snp/c_rn_04_26_12_version_88.html,https://docs.adobe.com/content/help/en/search-promote/using/release-notes/c-rn-04-26-12-version-88.html,target-search-and-promote-master/src-migrate/c_rn_04_26_12_version_88.xml,help/c-searchpromote-release-notes/c-rn-04-26-12-version-88.md
             ,308d84a9-ec38-4fec-b146-e8a353e65be4,https://marketing.adobe.com/resources/help/en_US/snp/c_rn_05_22_14_version_814.html,https://docs.adobe.com/content/help/en/search-promote/using/release-notes/c-rn-05-22-14-version-814.html,target-search-and-promote-master/src-migrate/c_rn_05_22_14_version_814.xml,help/c-searchpromote-release-notes/c-rn-05-22-14-version-814.md
             ,ff4bfc53-1d0e-4b7d-83ad-54c81d3f9769,https://marketing.adobe.com/resources/help/en_US/snp/c_rn_05_23_13_version_898.html,https://docs.adobe.com/content/help/en/search-promote/using/release-notes/c-rn-05-23-13-version-898.html,target-search-and-promote-master/src-migrate/c_rn_05_23_13_version_898.xml,help/c-searchpromote-release-notes/c-rn-05-23-13-version-898.md
             ,d2d3b02a-57a6-4dcd-9808-b0bf890ba4d3,https://marketing.adobe.com/resources/help/en_US/snp/c_rn_05_31_12_version_881.html,https://docs.adobe.com/content/help/en/search-promote/using/release-notes/c-rn-05-31-12-version-881.html,target-search-and-promote-master/src-migrate/c_rn_05_31_12_version_881.xml,help/c-searchpromote-release-notes/c-rn-05-31-12-version-881.md
             ,bb250450-48b4-4563-84b9-66f2c3dc063a,https://marketing.adobe.com/resources/help/en_US/snp/c_rn_06_19_14_version_815.html,https://docs.adobe.com/content/help/en/search-promote/using/release-notes/c-rn-06-19-14-version-815.html,target-search-and-promote-master/src-migrate/c_rn_06_19_14_version_815.xml,help/c-searchpromote-release-notes/c-rn-06-19-14-version-815.md
             ,161d678a-6393-4adb-a47a-e28e108acc31,https://marketing.adobe.com/resources/help/en_US/snp/c_rn_07_18_13_version_810.html,https://docs.adobe.com/content/help/en/search-promote/using/release-notes/c-rn-07-18-13-version-810.html,target-search-and-promote-master/src-migrate/c_rn_07_18_13_version_810.xml,help/c-searchpromote-release-notes/c-rn-07-18-13-version-810.md
             ,3853c75d-19ed-4e36-9e81-dcbffe5f5b0c,https://marketing.adobe.com/resources/help/en_US/snp/c_rn_07_19_12_version_89.html,https://docs.adobe.com/content/help/en/search-promote/using/release-notes/c-rn-07-19-12-version-89.html,target-search-and-promote-master/src-migrate/c_rn_07_19_12_version_89.xml,help/c-searchpromote-release-notes/c-rn-07-19-12-version-89.md
             ,6f3284ed-660f-477f-a863-b961b185eaf3,https://marketing.adobe.com/resources/help/en_US/snp/c_rn_08_16_12_version_891.html,https://docs.adobe.com/content/help/en/search-promote/using/release-notes/c-rn-08-16-12-version-891.html,target-search-and-promote-master/src-migrate/c_rn_08_16_12_version_891.xml,help/c-searchpromote-release-notes/c-rn-08-16-12-version-891.md
             ,8b7a1ea5-e30f-4ce2-b3dc-a5f5966ca354,https://marketing.adobe.com/resources/help/en_US/snp/c_rn_09_13_12_version_892.html,https://docs.adobe.com/content/help/en/search-promote/using/release-notes/c-rn-09-13-12-version-892.html,target-search-and-promote-master/src-migrate/c_rn_09_13_12_version_892.xml,help/c-searchpromote-release-notes/c-rn-09-13-12-version-892.md
             ,0a59858b-213b-40d6-aea1-d085c4d6d2fa,https://marketing.adobe.com/resources/help/en_US/snp/c_rn_09_18_14_version_816.html,https://docs.adobe.com/content/help/en/search-promote/using/release-notes/c-rn-09-18-14-version-816.html,target-search-and-promote-master/src-migrate/c_rn_09_18_14_version_816.xml,help/c-searchpromote-release-notes/c-rn-09-18-14-version-816.md
             ,973f9608-a5c7-4571-ae2b-6f1fa05bc862,https://marketing.adobe.com/resources/help/en_US/snp/c_rn_10_17_13_version_811.html,https://docs.adobe.com/content/help/en/search-promote/using/release-notes/c-rn-10-17-13-version-811.html,target-search-and-promote-master/src-migrate/c_rn_10_17_13_version_811.xml,help/c-searchpromote-release-notes/c-rn-10-17-13-version-811.md
             ,ea1725df-778c-4875-a269-f33d0c367126,https://marketing.adobe.com/resources/help/en_US/snp/c_rn_10_30_14_version_817.html,https://docs.adobe.com/content/help/en/search-promote/using/release-notes/c-rn-10-30-14-version-817.html,target-search-and-promote-master/src-migrate/c_rn_10_30_14_version_817.xml,help/c-searchpromote-release-notes/c-rn-10-30-14-version-817.md
             ,0ee9126d-dd43-443a-8c9b-2a0df28599c0,https://marketing.adobe.com/resources/help/en_US/snp/c_rn_10_31_17_version_1711.html,https://docs.adobe.com/content/help/en/search-promote/using/release-notes/c-rn-10-31-17-version-1711.html,target-search-and-promote-master/src-migrate/c_rn_10_31_17_version_1711.xml,help/c-searchpromote-release-notes/c-rn-10-31-17-version-1711.md
             ,7bc7bcb6-f47f-4e05-94e5-a22a13a187b7,https://marketing.adobe.com/resources/help/en_US/snp/c_rn_11_01_12_version_893.html,https://docs.adobe.com/content/help/en/search-promote/using/release-notes/c-rn-11-01-12-version-893.html,target-search-and-promote-master/src-migrate/c_rn_11_01_12_version_893.xml,help/c-searchpromote-release-notes/c-rn-11-01-12-version-893.md
             ,91153e3a-c437-47f3-8c2a-d9ac02965b8c,https://marketing.adobe.com/resources/help/en_US/snp/c_searchforms.html                                               ,https://docs.adobe.com/content/help/en/search-promote/using/appendices/c-searchforms.html                                                                                                             ,target-search-and-promote-master/src-migrate/c_searchforms.xml                                                                                                                                        ,help/c-appendices/c-searchforms.md                                                                                    
             ,78299032-dc23-4dfe-b68f-cd57b2b6d7d8,https://marketing.adobe.com/resources/help/en_US/snp/c_templates.html                                                 ,https://docs.adobe.com/content/help/en/search-promote/using/appendices/c-templates.html                                                                                                               ,target-search-and-promote-master/src-migrate/c_templates.xml                                                                                                                                          ,help/c-appendices/c-templates.md                                                                                      
             ,dce1eafd-5aea-4945-8305-8f9e7dc392df,https://marketing.adobe.com/resources/help/en_US/snp/index.html                                                       ,https://docs.adobe.com/content/help/en/search-promote/using/sp-home.html                                                                                                             ,target-search-and-promote-master/src-migrate/c_about_full_index.xml                                                                                                                                   ,help/c-about-index-menu/c-about-full-index.md                                                                         
             ,b1ee9b08-dcbe-4ffe-b0b4-d379daaac9b5,https://marketing.adobe.com/resources/help/en_US/snp/index.html                                                       ,https://docs.adobe.com/content/help/en/search-promote/using/sp-home.html                                                                                                      ,target-search-and-promote-master/src-migrate/c_about_incremental_index.xml                                                                                                                            ,help/c-about-index-menu/c-about-incremental-index.md                                                                  
             ,5c2a4c12-5e06-4fcc-897c-c12fcc5d7aa8,https://marketing.adobe.com/resources/help/en_US/snp/index.html                                                       ,https://docs.adobe.com/content/help/en/search-promote/using/sp-home.html                                                                                                          ,target-search-and-promote-master/src-migrate/c_about_re-rank_index.xml                                                                                                                                ,help/c-about-index-menu/c-about-re-rank-index.md                                                                      
             ,9d1f1d88-0453-4422-a625-a348febbf224,https://marketing.adobe.com/resources/help/en_US/snp/index.html                                                       ,https://docs.adobe.com/content/help/en/search-promote/using/sp-home.html                                                                                                       ,target-search-and-promote-master/src-migrate/c_about_regenerate_index.xml                                                                                                                             ,help/c-about-index-menu/c-about-regenerate-index.md                                                                   
             ,51e726ad-414b-4cbd-8a68-fefc3cf9b565,https://marketing.adobe.com/resources/help/en_US/snp/index.html                                                       ,https://docs.adobe.com/content/help/en/search-promote/using/sp-home.html                                                                                                        ,target-search-and-promote-master/src-migrate/c_about_scripted_index.xml                                                                                                                               ,help/c-about-index-menu/c-about-scripted-index.md                                                                     
             ,24fc9265-3400-46a7-b6e0-4de5b049a39a,https://marketing.adobe.com/resources/help/en_US/snp/r_about_proximity_search.html                                    ,https://docs.adobe.com/content/help/en/search-promote/using/appendices/r-about-proximity-search.html                                                                                                  ,target-search-and-promote-master/src-migrate/r_about_proximity_search.xml                                                                                                                             ,help/c-appendices/r-about-proximity-search.md                                                                         
x            ,0f830033-de9e-4197-8d76-906c818662eb,https://marketing.adobe.com/resources/help/en_US/snp/r_account_settings_options.html                                  ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-account-options-menu.html#task_80A38D0C8E4F453395BD67B81E4B45D9,r_account_settings_options.xml                                                                                                                                                                        ,help/c-about-settings-menu/c-about-account-options-menu.md                                                            
x            ,0f980a22-d826-4476-97de-0e9c14549bc8,https://marketing.adobe.com/resources/help/en_US/snp/r_add_common_phrase_group_options.html                           ,https://docs.adobe.com/content/help/en/search-promote/using/linguistics/c-about-common-phrases.html#task_35C84FABCD9042C5B48C5C788B752871,r_add_common_phrase_group_options.xml                                                                                                                                                                 ,help/c-about-linguistics-menu/c-about-common-phrases.md                                                               
x            ,28bc4d4d-a84c-4a77-befb-b0fb3bbdb966,https://marketing.adobe.com/resources/help/en_US/snp/r_add_facet_options.html                                         ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-facets.html#task_FC07BFFA62CA4B718D6CBF4F2855C89B,r_add_facet_options.xml                                                                                                                                                                               ,help/c-about-design-menu/c-about-facets.md                                                                            
x            ,011050cd-21b6-4150-9503-18fa3f771626,https://marketing.adobe.com/resources/help/en_US/snp/r_add_menu_options.html                                          ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-menus.html#task_EE171532D3AE477FAFE8C2F4077A6D73,r_add_menu_options.xml                                                                                                                                                                                ,help/c-about-design-menu/c-about-menus.md                                                                             
x            ,f5805d3e-43bf-4e13-95df-b6bd6b762d11,https://marketing.adobe.com/resources/help/en_US/snp/r_add_template_options.html                                      ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-templates.html#task_73199757B6E748CAA604902FF913F012,r_add_template_options.xml                                                                                                                                                                            ,help/c-about-design-menu/c-about-templates.md                                                                         
x            ,0f830033-de9e-4197-8d76-906c818662eb,https://marketing.adobe.com/resources/help/en_US/snp/r_adobe_analytics_redirector_options.html                        ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-account-options-menu.html#task_2C9DE333FD7246E4A460FC0F55204160,r_adobe_analytics_redirector_options.xml                                                                                                                                                              ,help/c-about-settings-menu/c-about-account-options-menu.md                                                            
x            ,91153e3a-c437-47f3-8c2a-d9ac02965b8c,https://marketing.adobe.com/resources/help/en_US/snp/r_advanced_search_form_html_code.html                            ,https://docs.adobe.com/content/help/en/search-promote/using/appendices/c-searchforms.html#reference_9AAD4A46B68D4D48865508982CB86DB9,r_advanced_search_form_html_code.xml                                                                                                                                                                  ,help/c-appendices/c-searchforms.md                                                                                    
x            ,91153e3a-c437-47f3-8c2a-d9ac02965b8c,https://marketing.adobe.com/resources/help/en_US/snp/r_advanced_search_form_template_code.html                        ,https://docs.adobe.com/content/help/en/search-promote/using/appendices/c-searchforms.html#reference_D762C22E754E462DBEECD88D2C3FA579,r_advanced_search_form_template_code.xml                                                                                                                                                              ,help/c-appendices/c-searchforms.md                                                                                    
x            ,f12fc863-a140-45e8-b219-3dbfdef099cd,https://marketing.adobe.com/resources/help/en_US/snp/r_attribute_loader_options.html                                  ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-metadata-menu.html#task_A735E5EF763343A9B675E1A3B09AFDBC,r_attribute_loader_options.xml                                                                                                                                                                        ,help/c-about-settings-menu/c-about-metadata-menu.md                                                                   
x            ,3dfdd14d-2044-4f01-a5bc-fcb2eb0d5068,https://marketing.adobe.com/resources/help/en_US/snp/r_auto-complete_setup_options.html                               ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-auto-complete.html#task_F491F2BFC4D24A61BBDC48B9059C11BB,r_auto-complete_setup_options.xml                                                                                                                                                                     ,help/c-about-auto-complete.md                                                                                         
x            ,3dfdd14d-2044-4f01-a5bc-fcb2eb0d5068,https://marketing.adobe.com/resources/help/en_US/snp/r_auto-complete_word_list_options.html                           ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-auto-complete.html#task_1F8E0F346263443383F8CFD2C7AB35D4,r_auto-complete_word_list_options.xml                                                                                                                                                                 ,help/c-about-auto-complete.md                                                                                         
x            ,a5f43547-bc15-44aa-ba23-6b8b573e09d2,https://marketing.adobe.com/resources/help/en_US/snp/r_backend_search_cgi_parameters.html                             ,https://docs.adobe.com/content/help/en/search-promote/using/appendices/c-cgiparameters.html#reference_582E85C3886740C98FE88CA9DF7918E8,r_backend_search_cgi_parameters.xml                                                                                                                                                                   ,help/c-appendices/c-cgiparameters.md                                                                                  
x            ,653b567d-5cf3-41a0-a260-a6912d0fd20d,https://marketing.adobe.com/resources/help/en_US/snp/r_banner_options.html                                            ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-banners.html#task_549D02B5F73B4158B105A94E39D937B7,r_banner_options.xml                                                                                                                                                                                  ,help/c-about-design-menu/c-about-banners.md                                                                           
x            ,3e630a72-a631-4f4f-8aa5-adf2882cdf1c,https://marketing.adobe.com/resources/help/en_US/snp/r_breadcrumb_options.html                                        ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-breadcrumbs.html#task_2FFA94F82AE74F10BDDE7367CDCEAE8B,r_breadcrumb_options.xml                                                                                                                                                                              ,help/c-about-design-menu/c-about-breadcrumbs.md                                                                       
x            ,18930551-960d-40c2-b5b7-0807a2e11134,https://marketing.adobe.com/resources/help/en_US/snp/r_data_view_editor_options.html                                  ,https://docs.adobe.com/content/help/en/search-promote/using/reports/c-about-data-views.html#task_258A367896C24DD498C755925EA8F516,r_data_view_editor_options.xml                                                                                                                                                                        ,help/c-about-reports-menu/c-about-data-views.md                                                                       
             ,148914b5-33ef-41db-8404-67c03f6f0832,https://marketing.adobe.com/resources/help/en_US/snp/r_date_formats.html                                              ,https://docs.adobe.com/content/help/en/search-promote/using/appendices/r-date-formats.html                                                                                                            ,target-search-and-promote-master/src-migrate/r_date_formats.xml                                                                                                                                       ,help/c-appendices/r-date-formats.md                                                                                   
x            ,c5973541-3d6b-4fc9-bad4-66d4d3559fe8,https://marketing.adobe.com/resources/help/en_US/snp/r_did_you_mean_options.html                                      ,https://docs.adobe.com/content/help/en/search-promote/using/linguistics/c-about-did-you-mean.html#task_B539D6A0043547EFB1CA19B67E762371,r_did_you_mean_options.xml                                                                                                                                                                            ,help/c-about-linguistics-menu/c-about-did-you-mean.md                                                                 
x            ,5536edf1-d3a4-47af-a307-6e46f385f738,https://marketing.adobe.com/resources/help/en_US/snp/r_edit_adobe_analytics_metrics_options.html                      ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-adobe-analytics-menu.html#task_360904CCBBB140238ADA036C3CC07664,r_edit_adobe_analytics_metrics_options.xml                                                                                                                                                            ,help/c-about-settings-menu/c-about-adobe-analytics-menu.md                                                            
x            ,234fd563-f249-42b0-88ca-c89b44f8df77,https://marketing.adobe.com/resources/help/en_US/snp/r_examples.html                                                  ,https://docs.adobe.com/content/help/en/search-promote/using/appendices/c-guidedsearchoutput.html#reference_64B7D8D228AF4B8D90EDF4DE507B0F84,r_examples.xml                                                                                                                                                                                        ,help/c-appendices/c-guidedsearchoutput.md                                                                             
x            ,6da2bd67-8c20-4955-9836-bc8ba88546c5,https://marketing.adobe.com/resources/help/en_US/snp/r_facet_rail_options.html                                        ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-facet-rails.html#task_561A8FF1CAD1402B9DD33E276BBC6A0E,r_facet_rail_options.xml                                                                                                                                                                              ,help/c-about-design-menu/c-about-facet-rails.md                                                                       
x            ,4ce454a4-e770-4587-91a0-a25491818ac6,https://marketing.adobe.com/resources/help/en_US/snp/r_faq_adobe_flash.html                                           ,https://docs.adobe.com/content/help/en/search-promote/using/appendices/c-faq.html#reference_4A25BBDE32214AF5A1A454F38FD51243,r_faq_adobe_flash.xml                                                                                                                                                                                 ,help/c-appendices/c-faq.md                                                                                            
x            ,4ce454a4-e770-4587-91a0-a25491818ac6,https://marketing.adobe.com/resources/help/en_US/snp/r_faq_general_search.html                                        ,https://docs.adobe.com/content/help/en/search-promote/using/appendices/c-faq.html#reference_E2C675162789452A9B99C6633B12CBEF,r_faq_general_search.xml                                                                                                                                                                              ,help/c-appendices/c-faq.md                                                                                            
x            ,4ce454a4-e770-4587-91a0-a25491818ac6,https://marketing.adobe.com/resources/help/en_US/snp/r_faq_implementation.html                                        ,https://docs.adobe.com/content/help/en/search-promote/using/appendices/c-faq.html#reference_2D0C4A80B8D64051BA9694D562DCE663,r_faq_implementation.xml                                                                                                                                                                              ,help/c-appendices/c-faq.md                                                                                            
x            ,4ce454a4-e770-4587-91a0-a25491818ac6,https://marketing.adobe.com/resources/help/en_US/snp/r_faq_international.html                                         ,https://docs.adobe.com/content/help/en/search-promote/using/appendices/c-faq.html#reference_F017C2968BFB446499EF1D3CE2CAC0FE,r_faq_international.xml                                                                                                                                                                               ,help/c-appendices/c-faq.md                                                                                            
x            ,4ce454a4-e770-4587-91a0-a25491818ac6,https://marketing.adobe.com/resources/help/en_US/snp/r_faq_low_page_count.html                                        ,https://docs.adobe.com/content/help/en/search-promote/using/appendices/c-faq.html#reference_4344E3E3CB2948939860F8C078BD7773,r_faq_low_page_count.xml                                                                                                                                                                              ,help/c-appendices/c-faq.md                                                                                            
x            ,4ce454a4-e770-4587-91a0-a25491818ac6,https://marketing.adobe.com/resources/help/en_US/snp/r_faq_microsoft_office.html                                      ,https://docs.adobe.com/content/help/en/search-promote/using/appendices/c-faq.html#reference_A85FCC8A96514A7584F4D2A8AC8111D1,r_faq_microsoft_office.xml                                                                                                                                                                            ,help/c-appendices/c-faq.md                                                                                            
x            ,4ce454a4-e770-4587-91a0-a25491818ac6,https://marketing.adobe.com/resources/help/en_US/snp/r_faq_mp3.html,https://docs.adobe.com/content/help/en/search-promote/using/appendices/c-faq.html#reference_7614250EE81C4EEFA43E57A6A74E83D7,r_faq_mp3.xml,help/c-appendices/c-faq.md                                                                                            
x            ,4ce454a4-e770-4587-91a0-a25491818ac6,https://marketing.adobe.com/resources/help/en_US/snp/r_faq_pdf.html                                                   ,https://docs.adobe.com/content/help/en/search-promote/using/appendices/c-faq.html#reference_F127C4915A0D436DA34E5D75ABFBB21B,r_faq_pdf.xml                                                                                                                                                                                         ,help/c-appendices/c-faq.md                                                                                            
             ,4ce454a4-e770-4587-91a0-a25491818ac6,https://marketing.adobe.com/resources/help/en_US/snp/r_faq_too_many_pages.html                                        ,https://docs.adobe.com/content/help/en/search-promote/using/appendices/c-faq.html                                                                                                                     ,target-search-and-promote-master/src-migrate/c_faq.xml                                                                                                                                                ,help/c-appendices/c-faq.md                                                                                            
x            ,4ce454a4-e770-4587-91a0-a25491818ac6,https://marketing.adobe.com/resources/help/en_US/snp/r_faq_too_many_pages.html                                        ,https://docs.adobe.com/content/help/en/search-promote/using/appendices/c-faq.html#reference_48A748BC1ED14844ACAC2735C8388E8A,r_faq_too_many_pages.xml                                                                                                                                                                              ,help/c-appendices/c-faq.md                                                                                            
x            ,072111fc-a32b-4acb-8337-cb21bcdb5542,https://marketing.adobe.com/resources/help/en_US/snp/r_feed_options.html                                              ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-searching-menu.html#task_63179C1FC359497483CD6CE13FD1C250,r_feed_options.xml                                                                                                                                                                                    ,help/c-about-settings-menu/c-about-searching-menu.md                                                                  
x            ,ebb08fa8-4e17-417d-868b-11fc2af9f284,https://marketing.adobe.com/resources/help/en_US/snp/r_filtering_script_options.html                                  ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-filtering-menu.html#task_0AB84FD1133F47F9AA069A79BEA13A22,r_filtering_script_options.xml                                                                                                                                                                        ,help/c-about-settings-menu/c-about-filtering-menu.md                                                                  
x            ,d4463896-30fe-4385-a283-c930c8264a02,https://marketing.adobe.com/resources/help/en_US/snp/r_find_in_dictionaries_options.html                              ,https://docs.adobe.com/content/help/en/search-promote/using/linguistics/c-about-dictionaries.html#task_7B349B2D385048D7A06E754FAB75316A,r_find_in_dictionaries_options.xml                                                                                                                                                                    ,help/c-about-linguistics-menu/c-about-dictionaries.md                                                                 
x            ,a58c03bf-90f7-4b5b-91ff-988b95c246b0,https://marketing.adobe.com/resources/help/en_US/snp/r_form_definition_options.html                                   ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-crawling-menu.html#task_62FBCE9E6DBE4BDA8D1249233ADFC00F,r_form_definition_options.xml                                                                                                                                                                         ,help/c-about-settings-menu/c-about-crawling-menu.md                                                                   
x            ,072111fc-a32b-4acb-8337-cb21bcdb5542,https://marketing.adobe.com/resources/help/en_US/snp/r_gs_search_options.html                                         ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-searching-menu.html#task_98D3A168AB5D4F30A1ADB6E0D48AB648,r_gs_search_options.xml                                                                                                                                                                               ,help/c-about-settings-menu/c-about-searching-menu.md                                                                  
x            ,234fd563-f249-42b0-88ca-c89b44f8df77,https://marketing.adobe.com/resources/help/en_US/snp/r_gsjsonoutputforsp.html                                         ,https://docs.adobe.com/content/help/en/search-promote/using/appendices/c-guidedsearchoutput.html#reference_EB8182A564DE4374BB84158F2AABEF74,r_gsjsonoutputforsp.xml                                                                                                                                                                               ,help/c-appendices/c-guidedsearchoutput.md                                                                             
x            ,234fd563-f249-42b0-88ca-c89b44f8df77,https://marketing.adobe.com/resources/help/en_US/snp/r_gsxmloutputforsp.html                                          ,https://docs.adobe.com/content/help/en/search-promote/using/appendices/c-guidedsearchoutput.html#reference_D93E859A277643068B10AE7A61C973EA,r_gsxmloutputforsp.xml                                                                                                                                                                                ,help/c-appendices/c-guidedsearchoutput.md                                                                             
             ,234fd563-f249-42b0-88ca-c89b44f8df77,https://marketing.adobe.com/resources/help/en_US/snp/r_gsxmloutputforwem.html                                         ,https://docs.adobe.com/content/help/en/search-promote/using/appendices/c-guidedsearchoutput.html                                                                                                      ,target-search-and-promote-master/src-migrate/c_guidedsearchoutput.xml                                                                                                                                 ,help/c-appendices/c-guidedsearchoutput.md                                                                             
x            ,234fd563-f249-42b0-88ca-c89b44f8df77,https://marketing.adobe.com/resources/help/en_US/snp/r_gsxmloutputforwem.html                                         ,https://docs.adobe.com/content/help/en/search-promote/using/appendices/c-guidedsearchoutput.html#reference_DBE13C606C3A4BB185DE53F88D0D3048,r_gsxmloutputforwem.xml                                                                                                                                                                               ,help/c-appendices/c-guidedsearchoutput.md                                                                             
x            ,b1ee9b08-dcbe-4ffe-b0b4-d379daaac9b5,https://marketing.adobe.com/resources/help/en_US/snp/r_incremental_index_configuration_options.html                   ,https://docs.adobe.com/content/help/en/search-promote/using/index/c-about-incremental-index.html#task_46A367B0786C4C90BFFA5D3F95FD86C0,r_incremental_index_configuration_options.xml                                                                                                                                                         ,help/c-about-index-menu/c-about-incremental-index.md                                                                  
x            ,a58c03bf-90f7-4b5b-91ff-988b95c246b0,https://marketing.adobe.com/resources/help/en_US/snp/r_index_connector_options.html                                   ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-crawling-menu.html#task_96779B651A654E1F871F55D6DBBC8886,r_index_connector_options.xml                                                                                                                                                                         ,help/c-about-settings-menu/c-about-crawling-menu.md                                                                   
x            ,dce1eafd-5aea-4945-8305-8f9e7dc392df,https://marketing.adobe.com/resources/help/en_US/snp/r_indexing_options.html                                          ,https://docs.adobe.com/content/help/en/search-promote/using/index/c-about-full-index.html#task_F7FE04D8A1654A7787FCCA31B45EB42D,r_indexing_options.xml                                                                                                                                                                                ,help/c-about-index-menu/c-about-full-index.md                                                                         
x            ,072111fc-a32b-4acb-8337-cb21bcdb5542,https://marketing.adobe.com/resources/help/en_US/snp/r_keyword_options.html                                           ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-searching-menu.html#task_8CED128DADD34D0DAD2C64B64D0D6B06,r_keyword_options.xml                                                                                                                                                                                 ,help/c-about-settings-menu/c-about-searching-menu.md                                                                  
x            ,78299032-dc23-4dfe-b68f-cd57b2b6d7d8,https://marketing.adobe.com/resources/help/en_US/snp/r_managing_multiple_templates.html                               ,https://docs.adobe.com/content/help/en/search-promote/using/appendices/c-templates.html#reference_12AAB3B9F4C74C11956F1DBA95714C2F,r_managing_multiple_templates.xml                                                                                                                                                                     ,help/c-appendices/c-templates.md                                                                                      
x            ,0f830033-de9e-4197-8d76-906c818662eb,https://marketing.adobe.com/resources/help/en_US/snp/r_merchandising_preferences_options.html                         ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-account-options-menu.html#task_7AC7B9F5D9F44E10AB5BC0B8CB31C37A,r_merchandising_preferences_options.xml                                                                                                                                                               ,help/c-about-settings-menu/c-about-account-options-menu.md                                                            
x            ,f12fc863-a140-45e8-b219-3dbfdef099cd,https://marketing.adobe.com/resources/help/en_US/snp/r_meta_tag_field_options.html                                    ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-metadata-menu.html#task_6DF188C0FC7F4831A4444CA9AFA615E5,r_meta_tag_field_options.xml                                                                                                                                                                          ,help/c-about-settings-menu/c-about-metadata-menu.md                                                                   
x            ,fb17a99e-d7b4-415e-ba1b-ca194fe41a5d,https://marketing.adobe.com/resources/help/en_US/snp/r_page_navigation_options.html                                   ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-page-navigation.html#task_8FC098E36A7D495695F3FA4F85DA600C,r_page_navigation_options.xml                                                                                                                                                                         ,help/c-about-design-menu/c-about-page-navigation.md                                                                   
x            ,653b567d-5cf3-41a0-a260-a6912d0fd20d,https://marketing.adobe.com/resources/help/en_US/snp/r_pick_an_asset_options.html                                     ,https://docs.adobe.com/content/help/en/search-promote/using/design/c-about-banners.html#task_AD1E0C00A9E04B1FA819EB93288786B3,r_pick_an_asset_options.xml                                                                                                                                                                           ,help/c-about-design-menu/c-about-banners.md                                                                           
x            ,78299032-dc23-4dfe-b68f-cd57b2b6d7d8,https://marketing.adobe.com/resources/help/en_US/snp/r_presentation_template_tags.html                                ,https://docs.adobe.com/content/help/en/search-promote/using/appendices/c-templates.html#reference_F1BBF616BCEC4AD7B2548ECD3CA74C64,r_presentation_template_tags.xml                                                                                                                                                                      ,help/c-appendices/c-templates.md                                                                                      
x            ,072111fc-a32b-4acb-8337-cb21bcdb5542,https://marketing.adobe.com/resources/help/en_US/snp/r_preview_options.html                                           ,https://docs.adobe.com/content/help/en/search-promote/using/settings/c-about-searching-menu.html#task_CE267A0FF621474E80AB43B67B1C28D7,r_preview_options.xml                                                                                                                                                                                 ,help/c-about-settings-menu/c-about-searching-menu.md                                                                  
